HGNC ID	Status	Approved symbol	Approved name	NCBI gene ID	Orphanet ID	OMIM ID
HGNC:11020	Approved	SLC34A2	solute carrier family 34 member 2	10568	118831	604217
HGNC:20305	Approved	SLC34A3	solute carrier family 34 member 3	142680	118834	609826
HGNC:11021	Approved	SLC35A1	solute carrier family 35 member A1	10559	139197	605634
HGNC:11022	Approved	SLC35A2	solute carrier family 35 member A2	7355	358431	314375
HGNC:11023	Approved	SLC35A3	solute carrier family 35 member A3	23443	371162	605632
HGNC:20753	Approved	SLC35A4	solute carrier family 35 member A4	113829		
HGNC:20792	Approved	SLC35A5	solute carrier family 35 member A5	55032		
HGNC:20798	Approved	SLC35B1	solute carrier family 35 member B1	10237		610790
HGNC:16872	Approved	SLC35B2	solute carrier family 35 member B2	347734		610788
HGNC:21601	Approved	SLC35B3	solute carrier family 35 member B3	51000		610845
HGNC:20584	Approved	SLC35B4	solute carrier family 35 member B4	84912		610923
HGNC:20197	Approved	SLC35C1	solute carrier family 35 member C1	55343	118838	605881
HGNC:17117	Approved	SLC35C2	solute carrier family 35 member C2	51006		
HGNC:20800	Approved	SLC35D1	solute carrier family 35 member D1	23169	168079	610804
HGNC:20799	Approved	SLC35D2	solute carrier family 35 member D2	11046		609182
HGNC:15621	Approved	SLC35D3	solute carrier family 35 member D3	340146		612519
HGNC:20803	Approved	SLC35E1	solute carrier family 35 member E1	79939		
HGNC:42046	Approved	SLC35E1P1	solute carrier family 35 member E1 pseudogene 1	727991		
HGNC:20863	Approved	SLC35E2A	solute carrier family 35 member E2A	9906		
HGNC:33941	Approved	SLC35E2B	solute carrier family 35 member E2B	728661		
HGNC:20864	Approved	SLC35E3	solute carrier family 35 member E3	55508		
HGNC:17058	Approved	SLC35E4	solute carrier family 35 member E4	339665		
HGNC:21483	Approved	SLC35F1	solute carrier family 35 member F1	222553		
HGNC:23615	Approved	SLC35F2	solute carrier family 35 member F2	54733		
HGNC:23616	Approved	SLC35F3	solute carrier family 35 member F3	148641		
HGNC:19845	Approved	SLC35F4	solute carrier family 35 member F4	341880		
HGNC:23617	Approved	SLC35F5	solute carrier family 35 member F5	80255		
HGNC:26055	Approved	SLC35F6	solute carrier family 35 member F6	54978		
HGNC:26607	Approved	SLC35G1	solute carrier family 35 member G1	159371		617167
HGNC:28480	Approved	SLC35G2	solute carrier family 35 member G2	80723		617812
HGNC:26848	Approved	SLC35G3	solute carrier family 35 member G3	146861		
HGNC:31043	Approved	SLC35G4	solute carrier family 35 member G4	646000		
HGNC:15546	Approved	SLC35G5	solute carrier family 35 member G5	83650		615199
HGNC:31351	Approved	SLC35G6	solute carrier family 35 member G6	643664		
HGNC:18761	Approved	SLC36A1	solute carrier family 36 member 1	206358		606561
HGNC:18762	Approved	SLC36A2	solute carrier family 36 member 2	153201	173500	608331
HGNC:19659	Approved	SLC36A3	solute carrier family 36 member 3	285641		608332
HGNC:19660	Approved	SLC36A4	solute carrier family 36 member 4	120103		613760
HGNC:11024	Approved	SLC37A1	solute carrier family 37 member 1	54020		608094
HGNC:20644	Approved	SLC37A2	solute carrier family 37 member 2	219855		
HGNC:20651	Approved	SLC37A3	solute carrier family 37 member 3	84255		
HGNC:4061	Approved	SLC37A4	solute carrier family 37 member 4	2542	119474	602671
HGNC:13447	Approved	SLC38A1	solute carrier family 38 member 1	81539		608490
HGNC:13448	Approved	SLC38A2	solute carrier family 38 member 2	54407		605180
HGNC:18044	Approved	SLC38A3	solute carrier family 38 member 3	10991		604437
HGNC:14679	Approved	SLC38A4	solute carrier family 38 member 4	55089		608065
HGNC:18070	Approved	SLC38A5	solute carrier family 38 member 5	92745		300649
HGNC:19863	Approved	SLC38A6	solute carrier family 38 member 6	145389		616518
HGNC:25582	Approved	SLC38A7	solute carrier family 38 member 7	55238		614236
HGNC:32434	Approved	SLC38A8	solute carrier family 38 member 8	146167	400638	615585
HGNC:26907	Approved	SLC38A9	solute carrier family 38 member 9	153129		616203
HGNC:28237	Approved	SLC38A10	solute carrier family 38 member 10	124565		616525
HGNC:26836	Approved	SLC38A11	solute carrier family 38 member 11	151258		616526
HGNC:12876	Approved	SLC39A1	solute carrier family 39 member 1	27173		604740
HGNC:17127	Approved	SLC39A2	solute carrier family 39 member 2	29986		612166
HGNC:17128	Approved	SLC39A3	solute carrier family 39 member 3	29985		612168
HGNC:17129	Approved	SLC39A4	solute carrier family 39 member 4	55630	119482	607059
HGNC:20502	Approved	SLC39A5	solute carrier family 39 member 5	283375		608730
HGNC:18607	Approved	SLC39A6	solute carrier family 39 member 6	25800		608731
HGNC:4927	Approved	SLC39A7	solute carrier family 39 member 7	7922		601416
HGNC:20862	Approved	SLC39A8	solute carrier family 39 member 8	64116	476906	608732
HGNC:20182	Approved	SLC39A9	solute carrier family 39 member 9	55334		
HGNC:20861	Approved	SLC39A10	solute carrier family 39 member 10	57181		608733
HGNC:14463	Approved	SLC39A11	solute carrier family 39 member 11	201266		616508
HGNC:20860	Approved	SLC39A12	solute carrier family 39 member 12	221074	471084	608734
HGNC:44881	Approved	SLC39A12-AS1	SLC39A12 antisense RNA 1	100129213		
HGNC:20859	Approved	SLC39A13	solute carrier family 39 member 13	91252	159403	608735
HGNC:20858	Approved	SLC39A14	solute carrier family 39 member 14	23516		608736
HGNC:10909	Approved	SLC40A1	solute carrier family 40 member 1	30061	119486	604653
HGNC:19429	Approved	SLC41A1	solute carrier family 41 member 1	254428	471088	610801
HGNC:31045	Approved	SLC41A2	solute carrier family 41 member 2	84102		610802
HGNC:31046	Approved	SLC41A3	solute carrier family 41 member 3	54946		610803
HGNC:9225	Approved	SLC43A1	solute carrier family 43 member 1	8501		603733
HGNC:23087	Approved	SLC43A2	solute carrier family 43 member 2	124935		610791
HGNC:17466	Approved	SLC43A3	solute carrier family 43 member 3	29015		618034
HGNC:18798	Approved	SLC44A1	solute carrier family 44 member 1	23446		606105
HGNC:17292	Approved	SLC44A2	solute carrier family 44 member 2	57153		606106
HGNC:28689	Approved	SLC44A3	solute carrier family 44 member 3	126969		
HGNC:49057	Approved	SLC44A3-AS1	SLC44A3 antisense RNA 1	101928079		
HGNC:13941	Approved	SLC44A4	solute carrier family 44 member 4	80736		606107
HGNC:28524	Approved	SLC44A5	solute carrier family 44 member 5	204962		
HGNC:17939	Approved	SLC45A1	solute carrier family 45 member 1	50651		605763
HGNC:16472	Approved	SLC45A2	solute carrier family 45 member 2	51151	119665	606202
HGNC:8642	Approved	SLC45A3	solute carrier family 45 member 3	85414		605097
HGNC:29196	Approved	SLC45A4	solute carrier family 45 member 4	57210		
HGNC:30521	Approved	SLC46A1	solute carrier family 46 member 1	113235	139193	611672
HGNC:16055	Approved	SLC46A2	solute carrier family 46 member 2	57864		608956
HGNC:27501	Approved	SLC46A3	solute carrier family 46 member 3	283537		616764
HGNC:25588	Approved	SLC47A1	solute carrier family 47 member 1	55244		609832
HGNC:51849	Approved	SLC47A1P1	SLC47A1 pseudogene 1	107075108		
HGNC:53866	Approved	SLC47A1P2	SLC47A1 pseudogene 2	112451549		
HGNC:26439	Approved	SLC47A2	solute carrier family 47 member 2	146802		609833
HGNC:26035	Approved	SLC48A1	solute carrier family 48 member 1	55652		612187
HGNC:26177	Approved	SLC49A3	solute carrier family 49 member 3	84179		
HGNC:16628	Approved	SLC49A4	solute carrier family 49 member 4	84925		602773
HGNC:30657	Approved	SLC50A1	solute carrier family 50 member 1	55974		613683
HGNC:29955	Approved	SLC51A	solute carrier family 51 alpha subunit	200931		612084
HGNC:29956	Approved	SLC51B	solute carrier family 51 beta subunit	123264		612085
HGNC:30225	Approved	SLC52A1	solute carrier family 52 member 1	55065	321640	607883
HGNC:30224	Approved	SLC52A2	solute carrier family 52 member 2	79581	304678	607882
HGNC:16187	Approved	SLC52A3	solute carrier family 52 member 3	113278	227053	613350
HGNC:26001	Approved	SLC66A1	solute carrier family 66 member 1	54896		614760
HGNC:25146	Approved	SLC66A1L	solute carrier family 66 member 1 like	152078		
HGNC:26188	Approved	SLC66A2	solute carrier family 66 member 2	80148		
HGNC:28503	Approved	SLC66A3	solute carrier family 66 member 3	130814		
HGNC:10956	Approved	SLCO1A2	solute carrier organic anion transporter family member 1A2	6579		602883
HGNC:10959	Approved	SLCO1B1	solute carrier organic anion transporter family member 1B1	10599	241999	604843
HGNC:10961	Approved	SLCO1B3	solute carrier organic anion transporter family member 1B3	28234	292437	605495
HGNC:54403	Approved	SLCO1B3-SLCO1B7	SLCO1B3-SLCO1B7 readthrough	115072896		
HGNC:32934	Approved	SLCO1B7	solute carrier organic anion transporter family member 1B7 (putative)	338821		
HGNC:13819	Approved	SLCO1C1	solute carrier organic anion transporter family member 1C1	53919		613389
HGNC:10955	Approved	SLCO2A1	solute carrier organic anion transporter family member 2A1	6578	291830	601460
HGNC:10962	Approved	SLCO2B1	solute carrier organic anion transporter family member 2B1	11309		604988
HGNC:10952	Approved	SLCO3A1	solute carrier organic anion transporter family member 3A1	28232		612435
HGNC:10953	Approved	SLCO4A1	solute carrier organic anion transporter family member 4A1	28231		612436
HGNC:40537	Approved	SLCO4A1-AS1	SLCO4A1 antisense RNA 1	100127888		
HGNC:23612	Approved	SLCO4C1	solute carrier organic anion transporter family member 4C1	353189		609013
HGNC:19046	Approved	SLCO5A1	solute carrier organic anion transporter family member 5A1	81796		613543
HGNC:23613	Approved	SLCO6A1	solute carrier organic anion transporter family member 6A1	133482		613365
HGNC:14535	Entry Withdrawn	SLEB3	systemic lupus erythematosus susceptibility 3			
HGNC:17420	Entry Withdrawn	SLEH1	systemic lupus erythematosus with hemolytic anemia 1			
HGNC:18542	Entry Withdrawn	SLEN1	systemic lupus erythematosus with nephritis 1			
HGNC:18543	Entry Withdrawn	SLEN2	systemic lupus erythematosus with nephritis 2			
HGNC:18544	Entry Withdrawn	SLEN3	systemic lupus erythematosus with nephritis 3			
HGNC:25408	Approved	SLF1	SMC5-SMC6 complex localization factor 1	84250		618467
HGNC:17814	Approved	SLF2	SMC5-SMC6 complex localization factor 2	55719		610348
HGNC:28286	Approved	SLFN5	schlafen family member 5	162394		614952
HGNC:26633	Approved	SLFN11	schlafen family member 11	91607		614953
HGNC:25500	Approved	SLFN12	schlafen family member 12	55106		614955
HGNC:33920	Approved	SLFN12L	schlafen family member 12 like	100506736		614956
HGNC:26481	Approved	SLFN13	schlafen family member 13	146857		614957
HGNC:32689	Approved	SLFN14	schlafen family member 14	342618	471110	614958
HGNC:26313	Approved	SLFNL1	schlafen like 1	200172		
HGNC:44126	Approved	SLFNL1-AS1	SLFNL1 antisense RNA 1	100507178		
HGNC:20495	Approved	SLIRP	SRA stem-loop interacting RNA binding protein	81892		610211
HGNC:11085	Approved	SLIT1	slit guidance ligand 1	6585		603742
HGNC:51198	Approved	SLIT1-AS1	SLIT1 antisense RNA 1	100505540		
HGNC:11086	Approved	SLIT2	slit guidance ligand 2	9353		603746
HGNC:41383	Approved	SLIT2-IT1	SLIT2 intronic transcript 1	100505893		
HGNC:11087	Approved	SLIT3	slit guidance ligand 3	6586		603745
HGNC:20297	Approved	SLITRK1	SLIT and NTRK like family member 1	114798	119716	609678
HGNC:13449	Approved	SLITRK2	SLIT and NTRK like family member 2	84631		300561
HGNC:23501	Approved	SLITRK3	SLIT and NTRK like family member 3	22865		609679
HGNC:23502	Approved	SLITRK4	SLIT and NTRK like family member 4	139065		300562
HGNC:20295	Approved	SLITRK5	SLIT and NTRK like family member 5	26050		609680
HGNC:23503	Approved	SLITRK6	SLIT and NTRK like family member 6	84189	353699	609681
HGNC:11088	Approved	SLK	STE20 like kinase	9748		616563
HGNC:16643	Approved	SLMAP	sarcolemma associated protein	7871	408692	602701
HGNC:11089	Approved	SLN	sarcolipin	6588		602203
HGNC:11092	Approved	SLPI	secretory leukocyte peptidase inhibitor	6590		107285
HGNC:20709	Approved	SLTM	SAFB like transcription modulator	79811		
HGNC:16939	Approved	SLU7	SLU7 homolog, splicing factor	10569		605974
HGNC:18746	Approved	SLURP1	secreted LY6/PLAUR domain containing 1	57152	119720	606119
HGNC:25549	Approved	SLURP2	secreted LY6/PLAUR domain containing 2	432355		
HGNC:20922	Approved	SLX1A	SLX1 homolog A, structure-specific endonuclease subunit	548593		615822
HGNC:44437	Approved	SLX1A-SULT1A3	SLX1A-SULT1A3 readthrough (NMD candidate)	100526830		
HGNC:28748	Approved	SLX1B	SLX1 homolog B, structure-specific endonuclease subunit	79008		615823
HGNC:48353	Approved	SLX1B-SULT1A4	SLX1B-SULT1A4 readthrough (NMD candidate)	100526831		
HGNC:23845	Approved	SLX4	SLX4 structure-specific endonuclease subunit	84464	259354	613278
HGNC:16225	Approved	SLX4IP	SLX4 interacting protein	128710		615958
HGNC:11095	Entry Withdrawn	SMA#	spinal muscular atrophy #			
HGNC:6767	Approved	SMAD1	SMAD family member 1	4086		601595
HGNC:49379	Approved	SMAD1-AS1	SMAD1 antisense RNA 1	104326058		
HGNC:49381	Approved	SMAD1-AS2	SMAD1 antisense RNA 2	101927659		
HGNC:6768	Approved	SMAD2	SMAD family member 2	4087	471112	601366
HGNC:6769	Approved	SMAD3	SMAD family member 3	4088	260331	603109
HGNC:6770	Approved	SMAD4	SMAD family member 4	4089	119727	600993
HGNC:6771	Approved	SMAD5	SMAD family member 5	4090		603110
HGNC:30586	Approved	SMAD5-AS1	SMAD5 antisense RNA 1	9597		
HGNC:6772	Approved	SMAD6	SMAD family member 6	4091	310221	602931
HGNC:6773	Approved	SMAD7	SMAD family member 7	4092	471114	602932
HGNC:6774	Approved	SMAD9	SMAD family member 9	4093	189338	603295
HGNC:39963	Approved	SMAD9-IT1	SMAD9 intronic transcript 1	100874072		
HGNC:26918	Approved	SMAGP	small cell adhesion glycoprotein	57228		
HGNC:20975	Entry Withdrawn	SMAN1	survival of motor and autonomic neurons 1			
HGNC:19651	Approved	SMAP1	small ArfGAP 1	60682		611372
HGNC:25082	Approved	SMAP2	small ArfGAP2	64744		616916
HGNC:11097	Approved	SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	6594		300012
HGNC:11098	Approved	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	6595	292297	600014
HGNC:11100	Approved	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	6597	225351	603254
HGNC:11101	Approved	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8467	376910	603375
HGNC:39982	Approved	SMARCA5-AS1	SMARCA5 antisense RNA 1	100128055		
HGNC:18398	Approved	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	56916	289472	612761
HGNC:11102	Approved	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1	50485	119731	606622
HGNC:11103	Approved	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	6598	119735	601607
HGNC:11104	Approved	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	6599		601732
HGNC:11105	Approved	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2	6601	471116	601734
HGNC:11106	Approved	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	6602		601735
HGNC:11107	Approved	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	6603		601736
HGNC:11108	Approved	SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	6604		601737
HGNC:11109	Approved	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	6605	332111	603111
HGNC:39731	Approved	SMARCE1P1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 1	100271884		
HGNC:39732	Approved	SMARCE1P2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 2	442233		
HGNC:39733	Approved	SMARCE1P3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 3	401744		
HGNC:39735	Approved	SMARCE1P4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 4	642879		
HGNC:39734	Approved	SMARCE1P5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 5	400129		
HGNC:39737	Approved	SMARCE1P6	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 6	646196		
HGNC:51208	Approved	SMARCE1P7	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 7	106481716		
HGNC:53806	Approved	SMBD1P	somatomedin B domain containing 1, pseudogene	111674481		
HGNC:11111	Approved	SMC1A	structural maintenance of chromosomes 1A	8243	119743	300040
HGNC:11112	Approved	SMC1B	structural maintenance of chromosomes 1B	27127		608685
HGNC:14011	Approved	SMC2	structural maintenance of chromosomes 2	10592		605576
HGNC:50827	Approved	SMC2-AS1	SMC2 antisense RNA 1 (head to head)	101928550		
HGNC:2468	Approved	SMC3	structural maintenance of chromosomes 3	9126	138480	606062
HGNC:14013	Approved	SMC4	structural maintenance of chromosomes 4	10051		605575
HGNC:51919	Approved	SMC4P1	structural maintenance of chromosomes 4 pseudogene 1	100421125		
HGNC:20465	Approved	SMC5	structural maintenance of chromosomes 5	23137		609386
HGNC:48718	Approved	SMC5-AS1	SMC5 antisense RNA 1 (head to head)	100507299		
HGNC:20466	Approved	SMC6	structural maintenance of chromosomes 6	79677		609387
HGNC:29090	Approved	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1	23347	320176	614982
HGNC:27407	Approved	SMCO1	single-pass membrane protein with coiled-coil domains 1	255798		
HGNC:34448	Approved	SMCO2	single-pass membrane protein with coiled-coil domains 2	341346		
HGNC:34401	Approved	SMCO3	single-pass membrane protein with coiled-coil domains 3	440087		
HGNC:24810	Approved	SMCO4	single-pass membrane protein with coiled-coil domains 4	56935		609477
HGNC:49559	Approved	SMCO4P1	single-pass membrane protein with coiled-coil domains 4 pseudogene 1	728675		
HGNC:6962	Approved	SMCP	sperm mitochondria associated cysteine rich protein	4184		601148
